x_m,y_m,Ma,gamma,Taw_K,Twg_K,sigma,hg_W_m2K,qdot_W_m2
0.156840,0.036077,2.963529,1.251274,3126.888,800.000,1.107291,2085.925,4853715.130
0.157192,0.036091,2.964157,1.251278,3126.852,800.000,1.107201,2084.285,4849823.498
0.157545,0.036105,2.964767,1.251282,3126.817,800.000,1.107114,2082.694,4846047.763
0.157897,0.036119,2.965359,1.251286,3126.783,800.000,1.107030,2081.151,4842387.386
0.158250,0.036131,2.965933,1.251289,3126.750,800.000,1.106949,2079.657,4838841.846
0.158602,0.036144,2.966489,1.251292,3126.718,800.000,1.106870,2078.211,4835410.636
0.158955,0.036156,2.967027,1.251294,3126.688,800.000,1.106795,2076.812,4832093.266
0.159307,0.036168,2.967547,1.251296,3126.658,800.000,1.106722,2075.461,4828889.263
0.159660,0.036179,2.968050,1.251297,3126.630,800.000,1.106652,2074.158,4825798.168
0.160012,0.036190,2.968535,1.251298,3126.603,800.000,1.106585,2072.902,4822819.540
0.160365,0.036201,2.969002,1.251299,3126.576,800.000,1.106520,2071.693,4819952.954
0.160717,0.036211,2.969451,1.251300,3126.551,800.000,1.106458,2070.532,4817197.997
0.161070,0.036221,2.969882,1.251300,3126.527,800.000,1.106398,2069.417,4814554.277
0.161422,0.036230,2.970296,1.251300,3126.504,800.000,1.106342,2068.348,4812021.415
