x_m,delta_star_m,momentum_thickness_m,shape_factor,skin_friction_coefficient,wall_shear_stress_Pa,wall_temperature_K,effective_radius_m,Re_s,mu_edge_Pa_s,Mach_effective
0.012033068047554454,9.795751542862312e-05,5.8013953883396955e-05,1.6885164494305849,0.01037014539077554,131.66463233155784,3302.905808654259,0.04556159040896775,50396.55696882145,9.85781701062946e-05,0.08542112838172371
0.012269010558290813,9.757738683887094e-05,5.789014254803593e-05,1.685561350240301,0.010314070507416567,134.2434033012622,3302.894726888856,0.04528078520274176,52025.81260616384,9.857713243262292e-05,0.08649220628038216
0.012504953069027172,9.719725824911874e-05,5.776633121267491e-05,1.6825935836443084,0.010252908474726112,136.82217427096663,3302.883292404401,0.04499997999651575,53692.018699714434,9.857606156986737e-05,0.08758372871239438
0.012740895579763538,9.668318075127024e-05,5.754475103541997e-05,1.680139005063377,0.010260049275448746,140.40231335447132,3302.871491552617,0.044719308739197834,55396.18756779857,9.857495622953615e-05,0.08869569007083708
0.012976838090499897,9.616910325342176e-05,5.732317085816503e-05,1.6776654503529365,0.01025887119642996,143.98245243797587,3302.8593100598464,0.044438637481879935,57139.36523596827,9.857381506395291e-05,0.0898291533685014
0.013212780601236263,9.565502575557326e-05,5.710159068091009e-05,1.6751726986049122,0.010249682887150592,147.56259152148053,3302.8467329937407,0.04415796622456202,58922.63277322869,9.857263666309882e-05,0.09098468402438209
0.013448723111972621,9.514094825772478e-05,5.688001050365516e-05,1.6726605254689773,0.010232787179172214,151.14273060498508,3302.8337447279123,0.04387729496724412,60747.107690104815,9.857141955125907e-05,0.09216286651323183
0.01368466562270898,9.462687075987628e-05,5.665843032640022e-05,1.670128703085241,0.010208481135402871,154.7228696884897,3302.820328904414,0.04359662370992621,62613.9454018394,9.857016218346574e-05,0.09336430516011017
0.013920608133445346,9.411279326202778e-05,5.6436850149145275e-05,1.6675770000153545,0.010177056099353817,158.3030087719944,3302.8064683938806,0.043315952452608296,64524.34076020635,9.856886294171638e-05,0.09458962497498212
0.014156550644181705,9.35987157641793e-05,5.621526997189034e-05,1.6650051811719846,0.010138797744385784,161.88314785549895,3302.792145253185,0.0430352811952904,66479.52965764205,9.85675201309582e-05,0.09583947252977026
0.01439249315491807,9.30846382663308e-05,5.5993689794635396e-05,1.6624130077466155,0.0100939861229447,165.46328693900364,3302.777340680421,0.04275460993797248,68480.7907076202,9.856613197481724e-05,0.09711451688043277
0.01462843566565443,9.257056076848231e-05,5.577210961738046e-05,1.6598002371356277,0.010042895715786614,169.04342602250827,3302.7620349670274,0.04247393868065457,70529.44700543799,9.856469661105564e-05,0.09841545053681251
0.014864378176390788,9.205648327063383e-05,5.5550529440125525e-05,1.6571666228646085,0.00998579548119155,172.62356510601282,3302.746207446838,0.04219326742333667,72626.86797383976,9.856321208673806e-05,0.0997429904832108
0.015100320687127154,9.147888314197609e-05,5.527139625974297e-05,1.655085438986909,0.010000993589918685,177.58955862199727,3302.729836441843,0.041912659688649566,74774.47129818719,9.856167635308402e-05,0.10109756938375637
0.01533626319786352,9.090128301331836e-05,5.4992263079360405e-05,1.652983127501717,0.010006541608333747,182.5555521379817,3302.7128992044168,0.04163205195396246,76973.72495592793,9.856008725998603e-05,0.10248025341478999
0.015572205708599879,9.032368288466063e-05,5.471312989897785e-05,1.6508593650451726,0.010002817286329358,187.5215456539661,3302.695371855724,0.041351444219275356,79226.1493473453,9.85584425501625e-05,0.10389183911369657
0.015808148219336238,8.974608275600291e-05,5.44339967185953e-05,1.648713821620682,0.009990190802985828,192.48753916995034,3302.6772293201007,0.041070836484588265,81533.31952843166,9.855673985292974e-05,0.10533315211979931
0.016044090730072597,8.91684826273452e-05,5.415486353821275e-05,1.646546160427976,0.009969024834243662,197.4535326859346,3302.6584452549732,0.040790228749901174,83896.86755958124,9.855497667754885e-05,0.10680504850250237
0.016280033240808962,8.859088249868747e-05,5.387573035783019e-05,1.6443560376868624,0.009939674621319585,202.419526201919,3302.638991976099,0.040509621015214076,86318.4849693437,9.855315040612785e-05,0.1083084161585381
0.016515975751545328,8.801328237002974e-05,5.3596597177447635e-05,1.6421431024554662,0.009902488038851279,207.38551971790346,3302.618840377693,0.04022901328052697,88799.92534392976,9.855125828603717e-05,0.10984417628904361
0.016751918262281687,8.7435682241372e-05,5.331746399706508e-05,1.6399069964427604,0.009857805663040375,212.35151323388786,3302.597959847081,0.039948405545839866,91343.00704873336,9.854929742180604e-05,0.11141328496018474
0.01698786077301805,8.685808211271428e-05,5.3038330816682515e-05,1.6376473538151808,0.009805960839776683,217.31750674987228,3302.5763181734246,0.03966779781115276,93949.61608970669,9.854726476645231e-05,0.11301673475309906
0.01722380328375441,8.628048198405656e-05,5.2759197636299966e-05,1.6353638009970968,0.009747279752739453,222.2835002658566,3302.55388145006,0.03938719007646567,96621.70912288995,9.854515711220771e-05,0.1146555565093226
0.01745974579449077,8.570288185539883e-05,5.248006445591741e-05,1.6330559564649196,0.009682081491472781,227.24949378184098,3302.530613969941,0.039106582341778565,99361.31662096456,9.854297108058497e-05,0.11633082117834587
0.017695688305227133,8.50563068711291e-05,5.21430196074299e-05,1.6312117616412334,0.009703562665366792,234.45978575751425,3302.5064781136175,0.03882604358194709,102170.54620637446,9.854070311173524e-05,0.11804321595283669
